recordID,lid$,fr$,^lba,lm$,lun$,^!l,^l,^sa,a$,u$,^s,^lħ,^!rr,^il,^sg,^lʕ,^ʒg,^ʒgu,ugl$,^!ʃʃ,^i,aka$,gr$,ka$,^skʷ,^!su,drf$,sud$,^!tt,^!,^ir,^zzr,rda$,zir$,^bz,^bzg,^fru,an$,bzg$,jud$,rbi$,ruχ$,tan$,zg$,^!lm,^za,^zaj,^zm,^zmz,^ʁru,ajz$,b$,jz$,zmz$,^lχ,^ssi,dl$,dm$,^!ml,dif$,lzi$,t$,zum$,^!mʃ,^lfq,^mdw,^nnm,^ql,^qlm,^zb,^zbi,iwr$,mra$,mun$,qih$,qqʷs$,qʷs$,wr$,ws$,wws$,^!gz,^!ss,^!ʃf,^ama,^nnb,^nʃ,^nʃr,^skr,^t,^tt,^tta,mar$,nʃr$,rsl$,zl$,zzl$,zzr$,ʃr$,^!rb,^!zu,^aggʷ,^flu,^gnu,^gz,^gzz,^mrw,^sat,^srk,bʕi$,ggʷs$,gʷs$,isk$,kur$,nni$,rks$,rwl$,sk$,ufu$,wl$,ʕi$,^!da,^!gʷ,^!gʷd,^!md,^agl,^brg,^lmq,^uz,^uzu,^zi,agl$,gʷdi$,kl$,qla$,za$,zun$,^!mg,^!ns,^fis,^kʷl,^kʷli,^lul,^nʁʷ,^nʁʷr,^ru,^ruk,^ul,^ħaj,^ʃʃ,^ʕz,^ʕzr,^χs,ajk$,ddi$,fis$,grd$,jk$,kkʷm$,kʷm$,l$,lib$,nss$,nʁʷr$,zri$,ʁʷr$,χs$,^awg,^fra,^lkk,^nnʕ,^qʃ,^qʃʃ,^uq,^uqq,^zzi,ag$,ga$,gga$,kid$,mt$,nk$,qqu$,qu$,rag$,rʁu$,skr$,sm$,wal$,wsu$,ʁu$,ʃab$,ʕmt$,^asa,^az,^azr,^bli,^lq,^mar,^maz,^ml,^mlj,^qaʃ,^sl,^slm,^ssr,^wal,^ħu,^ħuk,^ʃt,^ʃti,arg$,asa$,azr$,bbʃ$,bʃ$,jri$,jun$,kas$,lis$,msl$,q$,slm$,ʃa$,ʃʃa$,!id$,^!f,^!fr,^!id,^!iz,^!sħ,^ask,^awt,^dm,^dmr,^iχf,^kru,^mad,^saw,^ssb,^wl,^wlk,^wr,^wrz,^wtt,awn$,bsi$,dmr$,g$,iχf$,kif$,kru$,lk$,ttu$,tu$,uq$,wlk$,wn$,wrz$,wtm$,χf$,^!il,^!lk,^!ll,^!nr,^ass,^bʃ,^bʃʃ,^dd,^frd,^frs,^gid,^gll,^ll,^llu,^lmd,^rr,^rrw,^smg,^sms,^zr,^zrg,ass$,bla$,din$,idr$,ild$,ina$,ld$,mg$,msd$,rfd$,sd$,smg$,zrg$,^!bl,^!mu,^!ʕ,^!ʕs,^li,^liw,^msg,^mtt,^mħ,^mħu,^sχ,^sχu,^zf,^zfl,^ʁzr,^ʁʷm,^ʁʷmm,awd$,kri$,mid$,mir$,sdl$,uʃʃ$,wd$,zfl$,ʁir$,ʁzr$,ʃʃ$,!it$,^!it,^!ʁʷ,^!ʁʷz,^amu,^ddh,^gal,^isi,^lbb,^lhr,^mm,^mmu,^ħla,^ʒkʷ,^ʒkʷn,bun$,dhb$,hb$,hri$,jis$,kal$,kʷni$,ssu$,zn$,ʁʷzn$,^ala,^arr,^ddn,^lga,^mgi,^nn,^sagʷ,^sds,^uʃ,^uʃʃ,aw$,dnb$,ds$,nb$,raw$,rzi$,sds$,w$,ʃn$,ʃʃn$,ʒin$,^!if,^!rʕ,^kʷb,^kʷba,^luf,^sqs,^st,^stt,^ud,^udm,ffi$,ifd$,kkʷl$,kʷba$,kʷl$,qsi$,rʕm$,tiʁ$,udm$,ʕm$,^baj,^ka,^kaj,^su,^suk,^ʁʷra,ajħ$,awʃ$,jħ$,rab$,suk$,^all,^bra,^igg,^izm,^skk,^ʁi,^ʁir,bra$,ggs$,gs$,izm$,rdm$,zm$,^af,^afa,^di,^dik,^fnʃ,^mggʷ,^mχz,^χn,^χni,afa$,fa$,ggʷa$,gʷa$,ikl$,kkr$,ksu$,nif$,zni$,^lw,^lwa,^ʁʷri,ʁʷri$,^ʃʃh,hr$,ʃhr$,^sb,^fal,ss$,ud$,^g,^m,us$,^!s,ur$,^ssg,gni$,uʃ$,^ag,^ʃa,ul$,lli$,^!r,^!tb,^mz,^ʃn,^ʃnb,j$,lu$,uj$,rf$,^n,al$,dun$,dur$,ʁil$,^!a,^ba,mmu$,mu$,^mi,^nf,^sk,rd$,sl$,uf$,^aru,^bi,^ma,^sm,bud$,^!k,^fr,^mk,^d,du$,gul$,^b,^gʒ,uk$,un$,^!g,^!ma,^a,nu$,wʃ$,^ajj,duz$,fur$,luz$,^bik,^fri,^ku,^kuʃ,^u,^ʁ,il$,qqr$,qr$,sri$,^mdd,^mq,^mqq,^ʁn,buz$,mz$,zzi$,^gr,^gʷm,^nkk,^qn,^qʷ,^qʷn,^qʷnʒ,^ħl,^ʒi,^ʒl,^ʒll,abi$,fi$,fri$,iwʃ$,ku$,na$,tʃi$,z$,^!ki,^nrz,^ri,^wti,rsi$,wi$,^as,^mkk,^ħa,^ħʃ,^ħʃu,aru$,bur$,ibi$,is$,mum$,ub$,^h,^iχ,^nfr,^sks,^ʃ,ala$,fl$,kuk$,mi$,ug$,uz$,^!akʷ,^!bʒ,^!ni,^ddr,^k,^kn,^knt,^krk,^sd,^ʒiχ,akʷd$,did$,idi$,ig$,ir$,rur$,tur$,χi$,χχi$,^!d,^!dd,^!ħ,^iz,^lʕa,^ut,^utʃ,^ʁʷ,bu$,nna$,rru$,ʃuʃ$,^!gi,^!mħ,^!n,^brd,^fu,^iʁ,^iʁi,^nk,^qu,^qur,^saq,^sr,^w,^wt,^zz,ab$,da$,ggu$,gri$,gu$,kr$,rku$,rri$,rug$,tun$,um$,ʃi$,^!bb,^!lq,^!sk,^!ʃ,^asi,^dχʷ,^dχʷs,^gam,^irm,^iχi,^mil,^na,^nd,^nq,^nqb,^sbr,^srw,anu$,ar$,bri$,dr$,dus$,dχʷs$,ib$,irm$,iz$,krd$,lla$,luχ$,ndr$,qbi$,qi$,qqi$,rm$,ru$,ruʃ$,rwi$,sif$,tm$,^agg,^aχʷ,^aχʷs,^ga,^gʃ,^χm,^χmu,aχʷs$,gl$,ikr$,mur$,nid$,r$,^!mʒ,^!sm,^!zr,^fil,^giʒ,^gʃr,^gʷmz,^kʷn,^kʷnd,^sbb,di$,dud$,gʷmz$,ili$,ja$,jja$,jur$,kku$,mgr$,qqs$,qs$,ri$,rir$,ris$,ut$,uʁ$,ʒi$,ʒud$,ʒʒi$,^!lʁ,^!mʕ,^!na,^!zi,^ak,^aka,^fnz,^frk,^ig,^ild,^md,^mn,^mnq,^mtʃ,^ur,^urt,dri$,iks$,ki$,kki$,kuj$,ldi$,nzi$,rsa$,rti$,rud$,ʃ$,ʃur$,^ajd,^ddw,^du,^duk,^glz,^gm,^gmm,^izb,^kʷ,^lh,^lħa,^mki,^qnr,^zim,^zli,^zzn,^ħi,^ħiħ,^ʁj,^ʁjj,^ʁr,iq$,iri$,iħi$,jdi$,jul$,lus$,mmr$,niq$,rad$,rif$,ruj$,zbl$,zim$,zli$,ħi$,ʁ$,^!b,^!zn,^ali,^bl,^fʃ,^fʃk,^gnf,^lb,^ng,^rig,^sak,^ħk,^ħku,as$,bab$,gru$,i$,igg$,lim$,mmi$,nkʷd$,rdi$,zi$,zru$,ħur$,ʃku$,^ar,^bb,^bbu,^lka,^ndʕ,^r,^z,^ʁʷrm,gun$,id$,mdl$,niz$,rmi$,ʒ$,ʕuf$,^!ab,^!ba,^!lb,^!lʕ,^al,^blʁ,^fll,^grt,^gru,^gʒd,^gʷ,^ili,^is,^lg,^mzg,^qad,^qq,^qqs,^sab,^wa,^zl,^ʁrʁ,^ʒ,buk$,if$,tʃu$,zr$,ʁur$,ʁuʃ$,ʃu$,^!gd,^!h,^!hi,^!z,^!ʃb,^bad,^blb,^f,^isl,^izi,^kr,^lm,^lχa,^mzd,^mzw,^mʃ,^mʃʁ,^rb,^rbi,^saj,^sgr,^srg,grs$,izi$,rs$,sli$,ʁul$,ʃam$,^!gt,^!ħt,^dg,^dggʷ,^ha,^hak,^hr,^hru,^lʕi,^ni,^niʁ,^q,^qnq,^sn,^snu,^zik,^ħg,^ħgr,^ħn,^ħnb,^ʃam,^ʒiw,^ʕl,^ʕll,bru$,dad$,gʷal$,im$,iʁi$,krz$,li$,luʃ$,m$,muʃ$,n$,nbl$,nus$,qum$,sa$,tus$,tuz$,wwi$,ʁi$,χ$,^!i,^br,^gad,^lʒ,^lʒi,^mgr,^nkr,^sdl,^sqq,^zg,^zgr,^ʁnz,^ʃak,^ʃaq,^ʕ,alb$,at$,bat$,dir$,dul$,dwa$,it$,lb$,qul$,qun$,qur$,ra$,ruf$,su$,zgr$,zur$,^!ms,^aw,^fl,^ils,^irg,^lqs,^skl,^skʷm,^srd,^ħ,^ʁgʷ,^ʁgʷm,^ʒʕ,^ʒʕb,ad$,atr$,bi$,bub$,duq$,f$,ils$,klu$,ks$,kʷms$,la$,ls$,ms$,rgl$,sar$,si$,tir$,tr$,zif$,^!nb,^an,^anu,^fa,^fi,^ggʷ,^ggʷr,^gl,^gʷr,^gʷrs,^it,^itr,^iw,^iwi,^lf,^lħl,^mt,^mχʃ,^nfl,^skʷt,^smk,^ssn,^zll,^ʁʷr,am$,jid$,k$,kʷti$,llu$,mkl$,mza$,ndu$,ni$,rg$,rsu$,sil$,tri$,usa$,uχ$,ʃun$,^!m,^!ʃn,^aj,^brz,^fag,^gʒʒ,^gʷma,^iq,^iqq,^isk,^mat,^ms,^nb,^nbu,bl$,d$,gʷma$,in$,luk$,ma$,rʃm$,tar$,zuj$,ʃm$,ʒuf$,χut$,^far,^mg,^miʁ,^sgd,^ss,atl$,fu$,gdl$,glu$,isi$,luf$,miʁ$,mr$,rig$,rnu$,tl$,uħ$,ʒdi$,^!an,^!dr,^!t,^!zd,^!ʁ,^!ʁr,^fus,^ilm,^lu,^lħk,^lħr,^mdh,^mzz,^ngg,^qm,^qmm,^rif,^smm,^χ,^χr,^χra,bbu$,fd$,fus$,h$,huʃ$,ifi$,ih$,kam$,krf$,lmʃ$,mʃ$,nti$,nud$,ruħ$,rz$,tul$,zuʁ$,ʃʃi$,^!aw,^!nʕ,^!ħb,^msl,^nak,^nr,^sggʷ,^zza,adl$,atm$,aʒ$,aʒr$,dub$,gʷrd$,iħ$,iχ$,ksl$,kuf$,las$,miz$,nbi$,rim$,riχ$,rra$,ti$,tiħ$,uku$,ħ$,ħaʒ$,ʒr$,^!kʃ,^am,^lma,^mr,^mʕ,^mʕz,^ww,^wwu,^ħli,alu$,ba$,iʁd$,lig$,rdu$,rzq$,suq$,zq$,zul$,ʁd$,ʃud$
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
